,ic
2023-09-07,0.44039326410768126
2023-09-08,0.23280117219892366
2023-09-11,-0.16294660652634135
2023-09-12,-0.1429037614662108
2023-09-13,-0.023313718098773056
2023-09-14,0.1236299605142166
2023-09-15,0.24421321531471724
2023-09-18,-0.6685468656415611
2023-09-19,-0.6034626774237108
2023-09-20,-0.29853930194390454
2023-09-21,-0.3043633728152521
2023-09-22,0.24394004904957053
2023-09-25,0.37761782418651463
2023-09-26,0.4800548287913588
2023-09-27,0.3327048466630109
2023-09-28,0.45706819658775955
2023-09-29,0.06928576082255014
2023-10-02,0.26949310263948223
2023-10-03,0.2555035579328241
2023-10-04,-0.025447126354348315
2023-10-05,-0.1380061009754193
2023-10-06,-0.37311256232063156
2023-10-09,-0.13926257612275872
2023-10-10,-0.14090551058125078
2023-10-11,-0.3572310971933404
2023-10-12,-0.47962950530424575
2023-10-13,-0.5405704488796356
2023-10-16,-0.4759057712499945
2023-10-17,-0.27700422248309575
2023-10-18,0.41041100128100705
2023-10-19,0.12676522636696028
2023-10-20,0.40079207038572123
2023-10-23,0.2225151444397732
2023-10-24,0.4024144679852931
2023-10-25,0.6163125612084562
2023-10-26,0.10528913584839886
2023-10-27,0.5135374550249108
2023-10-30,0.4470055107798598
2023-10-31,0.2619456107459524
2023-11-01,0.1389892701040077
2023-11-02,0.6026557194573797
2023-11-03,0.18211634026927
2023-11-06,0.2720367724577196
2023-11-07,0.2559928832347262
2023-11-08,-0.1574135346764608
2023-11-09,-0.5411973969264532
2023-11-10,-0.04146995195032127
2023-11-13,-0.05285396257387387
2023-11-14,0.33713168179969055
2023-11-15,0.3445866524322627
2023-11-16,0.1991966734871924
2023-11-17,0.09822864637328421
2023-11-20,0.2101357869147939
2023-11-21,0.09840043310304039
2023-11-22,0.45165075862348053
2023-11-24,0.306788322802285
2023-11-27,-0.5721404831545993
2023-11-28,-0.28904547778945083
2023-11-29,0.03407358472915406
2023-11-30,-0.6890519474037176
2023-12-01,-0.3014571236898069
2023-12-04,0.3177463770925667
2023-12-05,-0.5816664536128389
2023-12-06,-0.3778064036916012
2023-12-07,-0.5202023744884489
2023-12-08,-0.4288522838522948
2023-12-11,-0.49527777984006627
2023-12-12,-0.3417326270068456
2023-12-13,-0.0750341448494451
2023-12-14,0.3391603648225675
2023-12-15,0.11096677081669756
2023-12-18,-0.3616373672038132
2023-12-19,0.23931145977767768
2023-12-20,0.49737791639832263
2023-12-21,0.4795368816725152
2023-12-22,0.7058761989395609
2023-12-26,0.7875313704936358
2023-12-27,0.7036446704255189
2023-12-28,0.6462196420911781
2023-12-29,0.6264771373136727
2024-01-02,0.6692872085190062
2024-01-03,0.38529300533466454
2024-01-04,0.36282434591631385
2024-01-05,0.5248551794184588
2024-01-08,0.3913722921393128
2024-01-09,0.03745908910723603
2024-01-10,0.22092430232108903
2024-01-11,-0.1190629693477909
2024-01-12,-0.08204505506019551
2024-01-16,-0.06888681878266503
2024-01-17,0.2813125506346861
2024-01-18,-0.26462158668757524
2024-01-19,-0.07422589772156912
2024-01-22,-0.02158463548925152
2024-01-23,0.22923599299343655
2024-01-24,0.3266579352655871
2024-01-25,0.5327487507323923
2024-01-26,0.16369872999247875
2024-01-29,0.0934764398150329
2024-01-30,0.09169601394135471
2024-01-31,-0.35069405399844517
2024-02-01,0.08680190092585299
2024-02-02,-0.07510680310461693
2024-02-05,0.11906743467694197
2024-02-06,0.0319741143581975
2024-02-07,-0.23444797622347183
2024-02-08,-0.2849206670275127
2024-02-09,-0.22426907494930687
2024-02-12,-0.39549740347511464
2024-02-13,-0.6738856917316447
2024-02-14,-0.29036127095674635
2024-02-15,-0.26934884152308436
2024-02-16,0.4264152774231501
2024-02-20,0.10927514630912988
2024-02-21,0.41163066563211614
2024-02-22,0.33921789129066626
2024-02-23,0.3193137252641526
2024-02-26,0.18889106137765516
2024-02-27,0.18562915637414312
2024-02-28,0.06690090433968146
2024-02-29,-0.05245703238819083
2024-03-01,0.40680281637701354
2024-03-04,0.1638484275154303
2024-03-05,0.19527981305420514
2024-03-06,-0.006075843231082047
2024-03-07,-0.3732616079018364
2024-03-08,-0.18982570166652155
2024-03-11,-0.20125147204032284
