,rank_ic
2024-08-28,0.034965034965034975
2024-08-29,0.5734265734265735
2024-08-30,0.07692307692307693
2024-09-03,0.39860139860139865
2024-09-04,0.23076923076923078
2024-09-05,0.18563951410966179
2024-09-06,-0.1398601398601399
2024-09-09,0.1398601398601399
2024-09-10,0.14685314685314685
2024-09-11,0.055944055944055944
2024-09-12,0.11188811188811189
2024-09-13,-0.16783216783216784
2024-09-16,-0.3706293706293707
2024-09-17,-0.2377622377622378
2024-09-18,-0.3916083916083916
2024-09-19,0.08391608391608392
2024-09-20,0.16083916083916086
2024-09-23,0.1258741258741259
2024-09-24,0.2377622377622378
2024-09-25,0.06993006993006995
2024-09-26,-0.32867132867132864
2024-09-27,0.16783216783216784
2024-09-30,0.2377622377622378
2024-10-01,0.18181818181818185
2024-10-02,0.2447552447552448
2024-10-03,0.027972027972027972
2024-10-04,0.16783216783216784
2024-10-07,0.7692307692307694
2024-10-08,0.7622377622377624
2024-10-09,0.6713286713286714
2024-10-10,0.7832167832167832
2024-10-11,0.8321678321678322
2024-10-14,0.5734265734265735
2024-10-15,0.37762237762237766
2024-10-16,0.3117342784105641
2024-10-17,0.14685314685314685
2024-10-18,0.1258741258741259
2024-10-21,0.17482517482517487
2024-10-22,-0.04895104895104895
2024-10-23,-0.2867132867132868
2024-10-24,0.18181818181818185
2024-10-25,0.08391608391608392
2024-10-28,0.4545454545454546
2024-10-29,0.5174825174825175
2024-10-30,0.18881118881118883
2024-10-31,-0.034965034965034975
2024-11-01,0.44055944055944063
2024-11-04,0.16783216783216784
2024-11-05,0.1398601398601399
2024-11-06,0.02097902097902098
2024-11-07,0.37762237762237766
2024-11-08,0.4265734265734266
2024-11-11,0.09090909090909093
2024-11-12,0.11188811188811189
2024-11-13,-0.06293706293706294
2024-11-14,0.15384615384615385
2024-11-15,-0.06293706293706294
2024-11-18,0.1188811188811189
2024-11-19,0.06993006993006995
2024-11-20,0.31468531468531474
2024-11-21,0.41958041958041964
2024-11-22,0.3216783216783217
2024-11-25,0.2937062937062937
2024-11-26,0.0979020979020979
2024-11-27,0.2657342657342658
2024-11-29,0.4755244755244756
2024-12-02,0.11188811188811189
2024-12-03,-0.059544749808759435
2024-12-04,0.2206658375265791
2024-12-05,-0.11188811188811189
2024-12-06,0.06293706293706294
2024-12-09,0.30069930069930073
2024-12-10,0.2657342657342658
2024-12-11,0.25874125874125875
2024-12-12,-0.08391608391608392
2024-12-13,0.10489510489510491
2024-12-16,-0.5104895104895105
2024-12-17,0.02097902097902098
2024-12-18,0.5104895104895105
2024-12-19,0.4825174825174825
2024-12-20,0.30069930069930073
2024-12-23,0.02097902097902098
2024-12-24,0.2206658375265791
2024-12-26,0.10507897025075194
2024-12-27,-0.034965034965034975
2024-12-30,-0.0979020979020979
2024-12-31,0.006993006993006993
2025-01-02,-0.06293706293706294
2025-01-03,-0.006993006993006993
2025-01-06,-0.04895104895104895
2025-01-07,0.18181818181818185
2025-01-08,-0.09090909090909093
2025-01-10,-0.8601398601398602
2025-01-13,-0.6094580274543613
2025-01-14,-0.6970238359966545
2025-01-15,-0.6223776223776225
2025-01-16,-0.32867132867132864
2025-01-17,-0.44055944055944063
2025-01-21,-0.25874125874125875
2025-01-22,-0.2657342657342658
2025-01-23,-0.2937062937062937
2025-01-24,-0.7250448947301884
2025-01-27,0.3356643356643357
2025-01-28,0.11558686727582713
2025-01-29,-0.04895104895104895
2025-01-30,-0.06293706293706294
2025-01-31,0.06993006993006995
2025-02-03,-0.143607926009361
2025-02-04,-0.2517482517482518
2025-02-05,-0.2447552447552448
2025-02-06,-0.01751316170845866
2025-02-07,-0.2447552447552448
2025-02-10,-0.30175624350367664
2025-02-11,-0.2657342657342658
2025-02-12,-0.45884483676161686
2025-02-13,-0.25874125874125875
2025-02-14,-0.6094580274543613
2025-02-18,-0.6865159389715795
2025-02-19,-0.6013986013986015
2025-02-20,-0.4315816040808399
2025-02-21,-0.6935212036549628
2025-02-24,-0.3537658665108649
2025-02-25,-0.038596728820237715
2025-02-26,0.18881118881118883
2025-02-27,-0.2517482517482518
2025-02-28,0.06993006993006995
2025-03-03,0.11188811188811189
2025-03-04,0.16112108771781966
